Order Detail ID,Order ID,Product ID,Quantity,Unit Price,Discount %,Discount Amount,Tax %,Tax Amount,Line Total,Created Date,Updated Date
ORDDET800237,ORD500076,PROD01186,3,92459.97,10,27737.99,5,12482.1,262124.02,2024-07-13,2024-11-14
ORDDET800238,ORD500077,PROD01130,3,73920.48,0,0.0,5,11088.07,232849.51,2024-04-02,2025-01-21
ORDDET800239,ORD500077,PROD01116,2,1715.37,5,171.54,12,391.1,3650.3,2024-04-02,2026-07-28
ORDDET800240,ORD500078,PROD01112,2,1228.78,5,122.88,18,420.24,2754.92,2026-04-05,2026-04-11
ORDDET800241,ORD500078,PROD01053,4,-1397.31,0,0.0,0,0.0,5589.24,2026-04-05,2026-07-01
ORDDET800242,ORD500078,PROD01069,4,4611.11,15,2766.67,28,4389.78,20067.55,2026-04-05,2026-06-27
ORDDET800243,ORD500078,PROD01094,1,838.87,20,167.77,18,120.8,791.9,2026-04-05,2026-05-04
ORDDET800244,ORD500078,PROD01124,2,4880.58,0,0.0,12,1171.34,10932.5,2026-04-05,2026-07-21
ORDDET800245,ORD500079,PROD01094,1,838.87,10,83.89,18,135.9,890.88,2025-07-24,2026-05-10
ORDDET800246,ORD500080,PROD01185,4,2693.7,5,538.74,0,0.0,10236.06,2024-08-27,2026-01-25
ORDDET800247,ORD500080,PROD01128,3,642.23,5,96.33,5,91.52,1921.88,2024-08-27,2024-09-10
ORDDET800248,ORD500080,PROD01019,4,11527.57,15,6916.54,5,1959.69,41153.43,2024-08-27,2026-02-05
ORDDET800249,ORD500080,PROD01066,2,2196.7,0,0.0,0,0.0,4393.4,2024-08-27,2025-05-21
ORDDET800250,ORD500080,PROD01083,5,5911.93,0,0.0,5,1477.98,31037.63,2024-08-27,2025-05-21
ORDDET800251,ORD500081,PROD01129,5,6338.67,10,3169.34,18,5134.32,33658.33,2024-02-16,2026-01-22
ORDDET800252,ORD500081,PROD01101,2,2202.01,15,660.6,12,449.21,4192.63,2024-02-16,2024-07-21
ORDDET800253,ORD500081,PROD01136,5,30368.48,5,7592.12,0,0.0,144250.28,2024-02-16,2026-04-06
ORDDET800254,ORD500081,PROD01029,3,38172.05,0,0.0,0,0.0,114516.15,2024-02-16,2025-09-15
ORDDET800255,ORD500082,PROD01153,3,1637.92,20,982.75,0,0.0,3931.01,2026-01-14,2026-05-07
ORDDET800256,ORD500082,PROD01141,1,20810.87,15,3121.63,12,2122.71,19811.95,2026-01-14,2026-02-16
ORDDET800257,ORD500083,PROD01163,4,1060.78,10,424.31,28,1069.27,4888.08,2025-01-06,2025-01-09
ORDDET800258,ORD500084,PROD01177,1,1145.11,15,171.77,18,175.2,1148.54,2025-10-16,2025-11-01
ORDDET800259,ORD500085,PROD01145,3,1552.39,15,698.58,12,475.03,4433.62,2024-01-03,2025-04-06
ORDDET800260,ORD500085,PROD01104,5,36200.22,5,9050.06,28,48146.29,220097.33,2024-01-03,2025-11-02
ORDDET800261,ORD500085,PROD01160,2,73237.3,0,0.0,18,26365.43,172840.03,2024-01-03,2026-02-15
ORDDET800262,ORD500085,PROD01144,2,27868.24,5,2786.82,0,0.0,52949.66,2024-01-03,2025-04-18
ORDDET800263,ORD500086,PROD01045,5,319.91,0,0.0,5,79.98,1679.53,2024-06-27,2025-02-28
ORDDET800264,ORD500086,PROD01131,1,105767.02,5,5288.35,28,28134.03,128612.7,2024-06-27,2026-07-25
ORDDET800265,ORD500086,PROD01116,2,1715.37,20,686.15,12,329.35,3073.94,2024-06-27,2025-04-19
ORDDET800266,ORD500086,PROD01147,3,1856.56,5,278.48,18,952.42,6243.62,2024-06-27,2025-05-02
ORDDET800267,ORD500087,PROD01123,5,30962.55,5,7740.64,12,17648.65,164720.76,2024-02-14,2025-11-16
ORDDET800268,ORD500087,PROD01114,4,2756.04,20,2204.83,12,1058.32,9877.65,2024-02-14,2025-01-05
ORDDET800269,ORD500087,PROD01048,2,941.72,5,94.17,28,501.0,2290.27,2024-02-14,2024-12-17
ORDDET800270,ORD500087,PROD01072,4,347.82,20,278.26,28,311.65,1424.67,2024-02-14,2025-08-09
ORDDET800271,ORD500087,PROD01100,3,1656.12,0,0.0,28,1391.14,6359.5,2024-02-14,2025-08-15
ORDDET800272,ORD500088,PROD01174,2,30396.85,20,12158.74,18,8754.29,57389.25,2025-03-30,2026-04-04
ORDDET800273,ORD500089,PROD01066,2,2196.7,5,219.67,0,0.0,4173.73,2025-06-01,2026-06-15
ORDDET800274,ORD500090,PROD01139,4,1202.19,5,240.44,12,548.2,5116.52,2024-11-16,2026-06-04
ORDDET800275,ORD500090,PROD01173,3,2229.41,20,1337.65,0,0.0,5350.58,2024-11-16,2026-04-09
ORDDET800276,ORD500091,PROD01057,3,6203.66,10,1861.1,5,837.49,17587.37,2025-07-29,2026-02-25
ORDDET800277,ORD500091,PROD01042,5,1594.84,20,1594.84,5,318.97,6698.33,2025-07-29,2026-02-27
ORDDET800278,ORD500092,PROD01190,3,1326.79,10,398.04,0,0.0,3582.33,2024-08-17,2025-12-30
ORDDET800279,ORD500092,PROD01015,2,802.08,5,80.21,28,426.71,1950.66,2024-08-17,2026-02-27
ORDDET800280,ORD500092,PROD01116,1,-1715.37,0,0.0,12,205.84,1921.21,2024-08-17,2026-07-02
ORDDET800281,ORD500092,PROD01191,2,105546.1,0,0.0,0,0.0,211092.2,2024-08-17,2025-03-28
ORDDET800282,ORD500092,PROD01012,-4,410.03,15,246.02,12,167.29,1561.39,2024-08-17,2024-09-02
ORDDET800283,ORD500093,PROD01135,1,305.44,20,61.09,5,12.22,256.57,2024-01-27,2026-05-08
ORDDET800284,ORD500093,PROD01167,5,36499.94,5,9124.98,5,8668.74,182043.46,2024-01-27,2024-09-29
ORDDET800285,ORD500093,PROD01103,3,46434.89,15,20895.7,18,21313.61,139722.58,2024-01-27,2025-05-11
ORDDET800286,ORD500094,PROD01026,1,22573.83,15,3386.07,28,5372.57,24560.33,2025-02-14,2026-03-09
ORDDET800287,ORD500095,PROD01151,3,18538.25,20,11122.95,18,8008.52,52500.32,2025-09-02,2025-10-20
ORDDET800288,ORD500095,PROD01123,5,30962.55,15,23221.91,12,15790.9,147381.74,2025-09-02,2026-01-18
ORDDET800289,ORD500095,PROD01195,1,37705.83,5,1885.29,28,10029.75,45850.29,2025-09-02,2026-02-10
ORDDET800290,ORD500095,PROD01178,1,902.81,10,90.28,0,0.0,812.53,2025-09-02,2025-11-24
ORDDET800291,ORD500096,PROD01074,2,1465.09,0,0.0,5,146.51,3076.69,2024-04-26,2025-09-20
ORDDET800292,ORD500096,PROD01109,5,62124.95,20,62124.95,12,29819.98,278319.78,2024-04-26,2025-12-26
ORDDET800293,ORD500096,PROD01048,4,941.72,5,188.34,28,1001.99,4580.53,2024-04-26,2025-04-25
ORDDET800294,ORD500096,PROD01018,5,48613.66,10,24306.83,5,10938.07,229699.54,2024-04-26,2026-07-22
ORDDET800295,ORD500097,PROD01072,4,-347.82,10,139.13,28,350.6,1602.75,2026-02-24,2026-05-27
ORDDET800296,ORD500097,PROD01171,2,1322.89,0,0.0,12,317.49,2963.27,2026-02-24,2026-04-12
ORDDET800297,ORD500098,PROD01005,1,29437.81,20,5887.56,0,0.0,23550.25,2024-03-14,2025-11-16
ORDDET800298,ORD500098,PROD01143,5,341.34,5,85.34,12,194.56,1815.92,2024-03-14,2025-10-20
ORDDET800299,ORD500098,PROD01140,2,20263.27,0,0.0,5,2026.33,42552.87,2024-03-14,2024-09-01
ORDDET800300,ORD500098,PROD01160,2,73237.3,15,21971.19,50,22410.61,146914.02,2024-03-14,2025-11-12
ORDDET800301,ORD500098,PROD01066,5,2196.7,15,1647.52,0,0.0,9335.98,2024-03-14,2026-06-15
ORDDET800302,ORD500099,PROD01152,2,115404.31,10,23080.86,28,58163.77,265891.53,2024-11-28,2025-10-22
ORDDET800303,ORD500099,PROD01039,3,3388.56,10,1016.57,0,0.0,9149.11,2024-11-28,2026-04-14
ORDDET800304,ORD500099,PROD01008,3,51301.04,0,0.0,35,53866.09,207769.21,2024-11-28,2026-06-28
ORDDET800305,ORD500099,PROD01069,4,4611.11,5,922.22,28,4906.22,22428.44,2024-11-28,2026-02-19
ORDDET800306,ORD500099,PROD01178,4,902.81,5,180.56,0,0.0,3430.68,2024-11-28,2025-10-04
ORDDET800307,ORD500100,PROD01157,4,777.67,20,622.14,5,124.43,2612.97,2024-12-13,2026-01-27
ORDDET800308,ORD500100,PROD01056,3,20533.71,20,12320.23,18,8870.56,58151.46,2024-12-13,2025-03-10
ORDDET800309,ORD500100,PROD01168,5,60815.57,15,45611.68,28,72370.53,330836.7,2024-12-13,2025-11-17
ORDDET800310,ORD500100,PROD01049,5,1084.0,20,1084.0,28,1214.08,5550.08,2024-12-13,2026-07-30
ORDDET800311,ORD500100,PROD01038,5,1825.56,5,456.39,18,1560.85,10232.26,2024-12-13,2025-12-01
ORDDET800312,ORD500101,PROD01147,3,1856.56,10,556.97,18,902.29,5915.0,2024-04-15,2025-04-01
ORDDET800313,ORD500101,PROD01125,4,6499.17,10,2599.67,18,4211.46,27608.47,2024-04-15,2024-06-22
ORDDET800314,ORD500102,PROD01015,2,802.08,20,320.83,28,359.33,1642.66,2025-10-20,2026-01-17
ORDDET800315,ORD500102,PROD01171,2,1322.89,5,132.29,12,301.62,2815.11,2025-10-20,2026-05-29
ORDDET800316,ORD500103,PROD01014,2,2743.43,5,274.34,12,625.5,5838.02,2025-04-07,2025-08-27
ORDDET800317,ORD500104,PROD01184,3,623.45,10,187.04,0,0.0,1683.31,2026-04-09,2026-05-04
ORDDET800318,ORD500104,PROD01083,5,5911.93,15,4433.95,5,1256.29,26381.99,2026-04-09,2026-06-26
ORDDET800319,ORD500105,PROD01073,5,1816.02,20,1816.02,0,0.0,7264.08,2024-09-10,2024-12-05
ORDDET800320,ORD500105,PROD01197,2,580.69,20,232.28,18,167.24,1096.34,2024-09-10,2025-10-12
ORDDET800321,ORD500105,PROD01142,2,3103.83,20,1241.53,18,893.9,5860.03,2024-09-10,2025-02-27
ORDDET800322,ORD500106,PROD01103,1,46434.89,15,6965.23,18,7104.54,46574.2,2024-12-08,2025-04-26
ORDDET800323,ORD500106,PROD01191,4,105546.1,15,63327.66,0,0.0,358856.74,2024-12-08,2026-03-07
ORDDET800324,ORD500106,PROD01041,3,3289.71,5,493.46,28,2625.19,12000.86,2024-12-08,2026-06-11
ORDDET800325,ORD500107,PROD01071,1,19636.51,20,3927.3,12,1885.11,17594.32,2025-02-05,2025-06-01
ORDDET800326,ORD500107,PROD01094,4,838.87,20,671.1,18,483.19,3167.57,2025-02-05,2025-09-16
ORDDET800327,ORD500107,PROD01180,1,23609.7,15,3541.46,0,0.0,20068.24,2025-02-05,2025-11-01
ORDDET800328,ORD500107,PROD01037,2,79442.35,5,7944.24,5,7547.02,158487.48,2025-02-05,2026-01-30
ORDDET800329,ORD500107,PROD01070,2,63420.69,0,0.0,0,0.0,126841.38,2025-02-05,2026-01-30
ORDDET800330,ORD500108,PROD01068,3,2063.44,20,1238.06,0,0.0,4952.26,2025-10-23,2025-12-10
ORDDET800331,ORD500108,PROD01168,2,60815.57,5,6081.56,28,32353.88,147903.46,2025-10-23,2026-02-27
ORDDET800332,ORD500108,PROD01192,2,597.95,20,239.18,28,267.88,1224.6,2025-10-23,2026-03-09
ORDDET800333,ORD500108,PROD01121,4,1417.25,20,1133.8,0,0.0,4535.2,2025-10-23,2026-03-14
ORDDET800334,ORD500108,PROD01066,1,2196.7,15,329.5,0,0.0,1867.2,2025-10-23,2026-04-24
ORDDET800335,ORD500109,PROD01134,3,612.18,10,183.65,18,297.52,1950.41,2024-04-13,2025-01-28
ORDDET800336,ORD500109,PROD01085,1,1002.37,0,0.0,18,180.43,1182.8,2024-04-13,2024-07-23
ORDDET800337,ORD500109,PROD01144,4,27868.24,0,0.0,0,0.0,111472.96,2024-04-13,2025-06-25
ORDDET800338,ORD500109,PROD01194,3,101952.94,0,0.0,0,0.0,305858.82,2024-04-13,2026-02-12
ORDDET800339,ORD500110,PROD01176,2,-25011.22,15,7503.37,18,7653.43,50172.5,2025-10-01,2025-11-16
ORDDET800340,ORD500110,PROD01135,4,305.44,0,0.0,5,61.09,1282.85,2025-10-01,2025-10-05
ORDDET800341,ORD500110,PROD01136,1,30368.48,5,1518.42,0,0.0,28850.06,2025-10-01,2026-04-15
ORDDET800342,ORD500111,PROD01152,2,-115404.31,5,11540.43,28,61395.09,280663.28,2026-05-05,2026-05-13
ORDDET800343,ORD500111,PROD01164,2,744.78,15,223.43,0,0.0,1266.13,2026-05-05,2026-07-22
ORDDET800344,ORD500111,PROD01182,5,1793.12,15,1344.84,18,1371.74,8992.5,2026-05-05,2026-06-18
ORDDET800345,ORD500111,PROD01013,5,259.33,20,259.33,5,51.87,1089.19,2026-05-05,2026-07-20
ORDDET800346,ORD500112,PROD01128,2,642.23,20,256.89,5,51.38,1078.95,2024-02-23,2025-11-05
ORDDET800347,ORD500112,PROD01134,2,612.18,15,183.65,18,187.33,1228.04,2024-02-23,2025-03-24
ORDDET800348,ORD500112,PROD01116,3,1715.37,10,514.61,12,555.78,5187.28,2024-02-23,2024-07-07
ORDDET800349,ORD500113,PROD01100,1,1656.12,0,0.0,28,463.71,2119.83,2024-08-15,2026-04-08
ORDDET800350,ORD500113,PROD01107,5,3267.2,10,1633.6,0,0.0,14702.4,2024-08-15,2026-05-20
ORDDET800351,ORD500113,PROD01187,5,229.48,20,229.48,28,257.02,1174.94,2024-08-15,2025-01-18
ORDDET800352,ORD500113,PROD01180,5,23609.7,10,11804.85,0,0.0,106243.65,2024-08-15,2025-09-19
ORDDET800353,ORD500114,PROD01178,2,902.81,0,0.0,0,0.0,1805.62,2026-01-01,2026-03-04
ORDDET800354,ORD500114,PROD01010,2,26472.0,0,0.0,28,14824.32,67768.32,2026-01-01,2026-01-04
ORDDET800355,ORD500114,PROD01124,3,4880.58,5,732.09,12,1669.16,15578.81,2026-01-01,2026-04-06
ORDDET800356,ORD500114,PROD01031,1,291.53,10,29.15,28,73.47,335.85,2026-01-01,2026-07-26
ORDDET800357,ORD500115,PROD01053,4,1397.31,20,1117.85,0,0.0,4471.39,2024-08-08,2025-08-11
ORDDET800358,ORD500115,PROD01101,5,-2202.01,0,0.0,12,1321.21,12331.26,2024-08-08,2025-03-29
ORDDET800359,ORD500115,PROD01164,3,744.78,15,335.15,0,0.0,1899.19,2024-08-08,2025-01-08
ORDDET800360,ORD500115,PROD01145,4,1552.39,5,310.48,12,707.89,6606.97,2024-08-08,2025-07-03
ORDDET800361,ORD500116,PROD01074,5,1465.09,0,0.0,5,366.27,7691.72,2026-05-06,2026-05-28
ORDDET800362,ORD500117,PROD01002,3,-1586.23,10,475.87,0,0.0,4282.82,2025-06-20,2025-08-03
ORDDET800363,ORD500117,PROD01184,5,623.45,5,155.86,0,0.0,2961.39,2025-06-20,2026-02-12
ORDDET800364,ORD500117,PROD01090,-5,1090.0,5,272.5,0,0.0,5177.5,2025-06-20,2025-09-05
ORDDET800365,ORD500118,PROD01032,3,4914.53,0,0.0,28,4128.21,18871.8,2024-09-03,2026-07-08
ORDDET800366,ORD500119,PROD01090,4,1090.0,0,0.0,0,0.0,4360.0,2025-05-05,2025-07-16
ORDDET800367,ORD500119,PROD01194,3,101952.94,15,45878.82,0,0.0,259980.0,2025-05-05,2026-05-22
ORDDET800368,ORD500119,PROD01099,5,2964.33,0,0.0,28,4150.06,18971.71,2025-05-05,2025-12-13
ORDDET800369,ORD500119,PROD01183,4,49587.01,10,19834.8,0,0.0,178513.24,2025-05-05,2025-10-14
ORDDET800370,ORD500120,PROD01160,2,73237.3,0,0.0,18,26365.43,172840.03,2026-04-14,2026-05-05
ORDDET800371,ORD500121,PROD01112,3,1228.78,15,552.95,18,564.01,3697.4,2025-02-13,2025-11-11
ORDDET800372,ORD500121,PROD01198,5,577.37,0,0.0,0,0.0,2886.85,2025-02-13,2025-09-21
ORDDET800373,ORD500121,PROD01044,5,1829.09,0,0.0,12,1097.45,10242.9,2025-02-13,2025-12-16
ORDDET800374,ORD500121,PROD01193,5,3375.49,5,843.87,28,4489.4,20522.98,2025-02-13,2025-05-20
ORDDET800375,ORD500122,PROD01165,2,23389.73,5,2338.97,5,2222.02,46662.51,2026-04-22,2026-06-12
ORDDET800376,ORD500122,PROD01169,1,779.25,0,0.0,18,140.26,919.51,2026-04-22,2026-04-30
ORDDET800377,ORD500123,PROD01072,1,347.82,0,0.0,28,97.39,445.21,2026-06-09,2026-07-08
ORDDET800378,ORD500123,PROD01107,4,3267.2,15,1960.32,0,0.0,11108.48,2026-06-09,2026-06-20
ORDDET800379,ORD500123,PROD01013,5,259.33,20,259.33,5,51.87,1089.19,2026-06-09,2026-07-18
ORDDET800380,ORD500124,PROD01130,4,73920.48,5,14784.1,5,14044.89,294942.71,2025-09-14,2026-04-16
ORDDET800381,ORD500124,PROD01005,1,29437.81,15,4415.67,0,0.0,25022.14,2025-09-14,2026-03-16
ORDDET800382,ORD500124,PROD01025,3,1270.77,5,190.62,5,181.08,3802.77,2025-09-14,2025-09-27
ORDDET800383,ORD500125,PROD01181,5,9153.85,10,4576.92,18,7414.62,48606.95,2024-03-19,2026-05-13
ORDDET800384,ORD500125,PROD01106,5,1562.47,0,0.0,28,2187.46,9999.81,2024-03-19,2026-05-10
ORDDET800385,ORD500125,PROD01026,2,22573.83,5,2257.38,28,12009.28,54899.56,2024-03-19,2024-11-16
ORDDET800386,ORD500125,PROD01188,3,31461.09,20,18876.65,18,13591.19,89097.81,2024-03-19,2025-10-17
ORDDET800387,ORD500126,PROD01084,3,2868.48,5,430.27,18,1471.53,9646.7,2025-12-21,2026-04-25
ORDDET800388,ORD500126,PROD01164,3,744.78,20,446.87,0,0.0,1787.47,2025-12-21,2026-02-10
ORDDET800389,ORD500126,PROD01131,1,105767.02,0,0.0,28,29614.77,135381.79,2025-12-21,2026-01-27
ORDDET800390,ORD500126,PROD01063,1,56767.46,10,5676.75,0,0.0,51090.71,2025-12-21,2026-06-19
ORDDET800391,ORD500126,PROD01030,2,1047.17,15,314.15,18,320.43,2100.62,2025-12-21,2026-07-11
ORDDET800392,ORD500127,PROD01140,3,20263.27,5,3039.49,5,2887.52,60637.84,2026-05-15,2026-07-29
ORDDET800393,ORD500127,PROD01051,1,1258.48,20,251.7,5,50.34,1057.12,2026-05-15,2026-07-04
ORDDET800394,ORD500127,PROD01163,5,1060.78,5,265.2,28,1410.84,6449.54,2026-05-15,2026-07-26
ORDDET800395,ORD500127,PROD01058,3,34361.58,5,5154.24,18,17627.49,115557.99,2026-05-15,2026-05-26
ORDDET800396,ORD500127,PROD01002,2,1586.23,5,158.62,0,0.0,3013.84,2026-05-15,2026-05-23
ORDDET800397,ORD500128,PROD01101,2,2202.01,15,660.6,12,449.21,4192.63,2024-07-24,2025-12-10
ORDDET800398,ORD500128,PROD01061,5,3043.99,5,761.0,12,1735.07,16194.02,2024-07-24,2025-01-06
ORDDET800399,ORD500128,PROD01004,1,66915.61,0,0.0,12,8029.87,74945.48,2024-07-24,2025-07-09
ORDDET800400,ORD500128,PROD01043,1,957.97,10,95.8,28,241.41,1103.58,2024-07-24,2026-03-24
ORDDET800401,ORD500129,PROD01101,4,2202.01,5,440.4,12,1004.12,9371.76,2025-02-24,2025-04-19
ORDDET800402,ORD500129,PROD01174,5,30396.85,10,15198.42,18,24621.45,161407.28,2025-02-24,2025-12-09
ORDDET800403,ORD500129,PROD01080,1,2014.27,10,201.43,28,507.6,2320.44,2025-02-24,2025-02-27
ORDDET800404,ORD500129,PROD01108,1,84315.66,5,4215.78,18,14417.98,94517.86,2025-02-24,2025-08-17
ORDDET800405,ORD500129,PROD01090,4,1090.0,15,654.0,0,0.0,3706.0,2025-02-24,2025-11-22
ORDDET800406,ORD500130,PROD01127,1,1959.22,10,195.92,18,317.39,2080.69,2024-07-05,2025-09-28
ORDDET800407,ORD500130,PROD01005,1,29437.81,0,0.0,0,0.0,29437.81,2024-07-05,2026-05-20
ORDDET800408,ORD500130,PROD01120,4,35528.52,20,28422.82,18,20464.43,134155.69,2024-07-05,2025-09-06
ORDDET800409,ORD500130,PROD01134,3,612.18,0,0.0,18,330.58,2167.12,2024-07-05,2025-08-13
ORDDET800410,ORD500131,PROD01070,2,63420.69,0,0.0,0,0.0,126841.38,2024-10-17,2026-01-19
ORDDET800411,ORD500131,PROD01132,4,1680.0,0,0.0,5,336.0,7056.0,2024-10-17,2026-01-05
ORDDET800412,ORD500131,PROD01013,1,259.33,0,0.0,5,12.97,272.3,2024-10-17,2025-11-18
ORDDET800413,ORD500131,PROD01155,1,1240.64,20,248.13,28,277.9,1270.41,2024-10-17,2026-06-10
ORDDET800414,ORD500131,PROD01003,1,2726.38,0,0.0,18,490.75,3217.13,2024-10-17,2026-05-16
ORDDET800415,ORD500132,PROD01134,4,612.18,15,367.31,18,374.65,2456.06,2025-11-05,2026-07-05
ORDDET800416,ORD500132,PROD01034,1,2383.29,15,357.49,0,0.0,2025.8,2025-11-05,2026-04-23
ORDDET800417,ORD500132,PROD01181,3,9153.85,10,2746.16,18,4448.77,29164.16,2025-11-05,2026-04-13
ORDDET800418,ORD500133,PROD01114,3,2756.04,15,1240.22,12,843.35,7871.25,2025-10-16,2026-03-29
ORDDET800419,ORD500133,PROD01188,4,31461.09,15,18876.65,18,19254.19,126221.9,2025-10-16,2026-07-07
ORDDET800420,ORD500134,PROD01106,4,1562.47,5,312.49,28,1662.47,7599.86,2025-05-10,2026-06-13
ORDDET800421,ORD500134,PROD01156,1,2360.7,5,118.04,0,0.0,2242.66,2025-05-10,2025-05-26
ORDDET800422,ORD500134,PROD01143,5,341.34,15,256.0,12,174.08,1624.78,2025-05-10,2026-03-31
ORDDET800423,ORD500134,PROD01166,4,2226.96,20,1781.57,12,855.15,7981.42,2025-05-10,2026-02-16
ORDDET800424,ORD500134,PROD01195,3,37705.83,0,0.0,28,31672.9,144790.39,2025-05-10,2025-11-23
ORDDET800425,ORD500135,PROD01124,2,4880.58,10,976.12,12,1054.2,-100.0,2024-05-05,2026-03-03
ORDDET800426,ORD500135,PROD01020,2,2210.23,5,221.02,18,755.9,4955.34,2024-05-05,2026-01-10
ORDDET800427,ORD500136,PROD01157,4,777.67,15,466.6,5,132.2,2776.28,2024-07-13,2025-07-05
ORDDET800428,ORD500136,PROD01116,5,1715.37,0,0.0,12,1029.22,9606.07,2024-07-13,2024-07-20
ORDDET800429,ORD500136,PROD01125,5,6499.17,10,3249.58,18,5264.33,34510.6,2024-07-13,2025-05-14
ORDDET800430,ORD500137,PROD01057,3,6203.66,10,1861.1,5,837.49,17587.37,2024-10-15,2025-04-25
ORDDET800431,ORD500137,PROD01015,5,802.08,15,601.56,28,954.48,4363.32,2024-10-15,2025-09-07
ORDDET800432,ORD500137,PROD01005,4,29437.81,15,17662.69,0,0.0,100088.55,2024-10-15,2025-11-16
ORDDET800433,ORD500138,PROD01171,5,1322.89,15,992.17,12,674.67,6296.95,2024-02-16,2026-01-03
ORDDET800434,ORD500138,PROD01001,3,707.06,0,0.0,0,0.0,2121.18,2024-02-16,2025-06-12
ORDDET800435,ORD500139,PROD01171,1,1322.89,5,66.14,12,150.81,1407.56,2024-04-09,2025-04-07
ORDDET800436,ORD500139,PROD01079,5,359.65,10,179.82,18,291.32,1909.75,2024-04-09,2025-07-27
ORDDET800437,ORD500139,PROD01123,1,30962.55,15,4644.38,12,3158.18,29476.35,2024-04-09,2024-10-25
ORDDET800438,ORD500140,PROD01070,2,63420.69,5,6342.07,0,0.0,120499.31,2025-06-15,2025-12-07
ORDDET800439,ORD500140,PROD01078,2,1168.71,0,0.0,18,420.74,2758.16,2025-06-15,2026-02-19
ORDDET800440,ORD500141,PROD01190,2,1326.79,20,530.72,0,0.0,2122.86,2025-06-29,2026-07-25
ORDDET800441,ORD500141,PROD01096,4,1482.82,15,889.69,0,0.0,5041.59,2025-06-29,2026-02-03
ORDDET800442,ORD500142,PROD01003,3,-2726.38,20,1635.83,18,1177.8,7721.11,2024-01-28,2024-08-10
ORDDET800443,ORD500143,PROD01162,2,2359.78,0,0.0,5,235.98,4955.54,2025-11-28,2026-03-06
ORDDET800444,ORD500143,PROD01183,4,49587.01,20,39669.61,0,0.0,158678.43,2025-11-28,2026-04-29
ORDDET800445,ORD500143,PROD01143,4,341.34,10,136.54,12,147.46,1376.28,2025-11-28,2026-06-08
ORDDET800446,ORD500144,PROD01083,2,5911.93,0,0.0,5,591.19,12415.05,2026-06-12,2026-07-19
ORDDET800447,ORD500144,PROD01062,3,143.32,20,85.99,12,41.28,385.25,2026-06-12,2026-07-21
ORDDET800448,ORD500145,PROD01035,4,5674.89,15,3404.93,18,3473.03,22767.66,2026-03-01,2026-06-06
ORDDET800449,ORD500146,PROD01180,3,23609.7,15,10624.36,0,0.0,60204.74,2024-11-20,2025-03-03
ORDDET800450,ORD500147,PROD01173,5,2229.41,20,2229.41,0,0.0,8917.64,2024-05-29,2024-09-26
ORDDET800451,ORD500148,PROD01043,2,957.97,10,191.59,28,482.82,2207.17,2024-05-20,2026-05-10
ORDDET800452,ORD500148,PROD01152,-4,115404.31,10,46161.72,28,116327.55,531783.07,2024-05-20,2025-01-15
ORDDET800453,ORD500148,PROD01123,2,30962.55,0,0.0,12,7431.01,69356.11,2024-05-20,2026-07-27
ORDDET800454,ORD500148,PROD01185,3,2693.7,10,808.11,0,0.0,7272.99,2024-05-20,2025-09-07
ORDDET800455,ORD500148,PROD01098,3,1613.19,15,725.94,50,493.64,4607.27,2024-05-20,2026-06-15
ORDDET800456,ORD500149,PROD01066,3,2196.7,10,659.01,0,0.0,5931.09,2024-05-20,2025-08-11
ORDDET800457,ORD500149,PROD01132,1,1680.0,15,252.0,5,71.4,1499.4,2024-05-20,2025-07-03
ORDDET800458,ORD500150,PROD01068,1,2063.44,5,103.17,0,0.0,1960.27,2024-04-01,2026-03-14
ORDDET800459,ORD500150,PROD01161,4,1439.47,20,1151.58,18,829.13,5435.43,2024-04-01,2026-02-24
ORDDET800460,ORD500151,PROD01061,4,3043.99,15,1826.39,12,1241.95,11591.52,2026-02-05,2026-03-05
ORDDET800461,ORD500151,PROD01060,5,25310.71,20,25310.71,28,28348.0,129590.84,2026-02-05,2026-06-29
ORDDET800462,ORD500152,PROD01187,1,229.48,15,34.42,28,54.62,249.68,2024-10-06,2025-06-17
ORDDET800463,ORD500152,PROD01035,5,5674.89,0,0.0,18,5107.4,33481.85,2024-10-06,2024-10-17
ORDDET800464,ORD500152,PROD01058,1,34361.58,15,5154.24,18,5257.32,34464.66,2024-10-06,2025-08-30
ORDDET800465,ORD500152,PROD01098,4,1613.19,5,322.64,12,735.61,6865.73,2024-10-06,2024-12-25
ORDDET800466,ORD500152,PROD01063,1,56767.46,15,8515.12,50,0.0,48252.34,2024-10-06,2024-10-24
ORDDET800467,ORD500153,PROD01018,5,48613.66,10,24306.83,5,10938.07,229699.54,2025-09-17,2026-06-04
ORDDET800468,ORD500153,PROD01156,2,2360.7,15,708.21,0,0.0,4013.19,2025-09-17,2026-03-05
ORDDET800469,ORD500153,PROD01111,-1,3126.85,0,0.0,28,875.52,4002.37,2025-09-17,2026-01-08
ORDDET800470,ORD500153,PROD01019,3,11527.57,0,0.0,5,1729.14,36311.85,2025-09-17,2025-10-10
ORDDET800471,ORD500153,PROD01150,3,1421.23,20,852.74,5,170.55,3581.5,2025-09-17,2025-12-26
ORDDET800472,ORD500154,PROD01115,1,1423.62,15,213.54,5,60.5,1270.58,2026-02-10,2026-02-21
ORDDET800473,ORD500154,PROD01059,5,-993.3,20,993.3,5,198.66,4171.86,2026-02-10,2026-03-16
ORDDET800474,ORD500154,PROD01189,5,1264.24,15,948.18,0,0.0,5373.02,2026-02-10,2026-06-20
